STAID,LAT_GAGE,LNG_GAGE,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,DRAIN_SQKM,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,SNOW_PCT_PRECIP,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,BFI_AVE,CONTACT,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,DDENS_2009,STOR_NOR_2009,NPDES_MAJ_DENS,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,NITR_APP_KG_SQKM,PHOS_APP_KG_SQKM,PESTAPP_KG_SQKM,ECO2_BAS_DOM,ECO3_BAS_DOM,NUTR_BAS_DOM,HLR_BAS_DOM_100M,PNV_BAS_DOM,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,CLAYAVE,SILTAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,SLOPE_PCT,ASPECT_DEGREES,Group
8334000,35.601139,-107.166155,5,1.24,1097.2,1,100.0,24.3,0.85,5,1.55,43.7,97.4,59.47,19.83,7.67,2.67,6.82,0.0,0.18,0.27,0.0,0.87,30.71,0.47,0.04,0.93,0.05,166.6,35.6,0.7,10.1,22,3,17,22,0.15,2.62,1.42,0.44,5.92,45.05,26.07,37.01,0.31,33.85,2215.0,9.7,251.2,Undeveloped
8340500,35.592528,-107.189211,5,1.63,3546.7,1,93.4,14.9,0.55,5,1.45,37.0,250.9,63.68,18.99,7.97,6.29,2.48,0.0,0.08,0.04,0.03,0.14,13.73,0.0,0.06,0.02,0.0,118.0,29.3,0.0,10.1,22,3,12,22,0.14,2.98,1.44,0.37,6.0,45.96,23.81,34.03,0.27,19.02,2115.0,5.7,60.3,Undeveloped
8353000,34.409231,-106.853083,8,1.33,15724.9,1,93.4,13.1,0.63,7,1.76,25.2,210.5,56.33,18.46,8.19,4.19,2.52,2.64,0.15,3.24,0.02,0.45,19.44,0.06,0.07,0.16,0.05,130.9,34.0,0.2,10.1,22,3,12,22,0.13,2.62,1.43,0.39,5.98,44.51,24.97,35.51,0.25,23.19,2044.8,6.9,103.5,Undeveloped
8384500,34.604231,-104.387758,12,1.4,11624.6,1,97.7,9.3,0.5,5,1.85,38.6,222.3,57.47,17.95,6.91,7.39,3.18,0.0,0.08,30.37,0.01,0.73,23.45,0.14,0.2,0.12,0.29,209.2,62.9,0.2,10.1,22,3,12,22,0.13,1.83,1.42,0.4,5.98,42.87,24.37,36.0,0.27,55.4,1877.5,7.0,131.3,Undeveloped
8396500,32.840391,-104.323572,18,1.43,46492.1,1,72.7,5.4,0.46,12,1.92,24.9,369.6,50.55,16.81,9.02,4.81,4.01,0.92,0.05,12.21,0.01,0.94,9.93,1.14,0.08,0.07,0.16,461.5,106.1,2.5,10.1,22,3,13,34,0.13,2.04,1.41,0.52,5.99,47.56,23.83,39.14,0.27,65.4,1572.4,4.5,126.2,Undeveloped
9041090,40.202484,-106.422534,11,1.87,375.5,1,74.8,52.9,0.75,4,1.74,59.7,153.4,59.63,21.85,9.09,7.95,0.0,0.0,2.4,7.22,0.0,0.9,38.35,2.3,0.24,5.0,0.82,503.5,116.4,0.1,6.2,21,2,16,16,0.12,2.57,1.37,0.5,5.86,54.46,26.24,37.1,0.23,28.32,2647.4,13.4,133.4,Undeveloped
9041400,40.108596,-106.413921,18,1.68,700.9,1,72.3,48.8,0.83,4,1.79,61.7,145.3,58.28,19.99,13.1,7.06,0.0,0.0,2.28,128.28,0.0,0.81,36.6,2.82,1.0,3.67,0.61,523.7,120.2,0.1,6.2,21,2,16,25,0.12,2.5,1.37,0.49,5.8,53.53,25.63,38.07,0.23,26.21,2623.6,13.1,108.5,Undeveloped
9066510,39.60943,-106.447808,16,2.05,263.4,1,100.0,60.2,0.64,3,1.32,63.0,5.2,63.89,23.14,12.97,0.0,0.0,0.0,0.76,2.15,0.38,3.64,64.6,0.04,0.1,1.47,0.13,108.7,29.1,0.1,6.2,21,2,20,16,0.08,5.96,1.48,0.78,5.51,51.89,12.6,31.49,0.13,31.3,3134.1,34.0,255.0,Undeveloped
9085000,39.543593,-107.329498,16,2.16,3762.7,1,80.5,53.6,0.54,5,1.32,64.4,26.9,56.29,18.96,8.3,3.79,1.98,0.0,0.88,36.26,0.05,1.3,60.26,2.14,0.24,2.23,0.12,212.0,47.4,0.3,6.2,21,2,20,16,0.1,3.89,1.41,0.8,5.73,53.13,20.05,36.43,0.18,23.21,2925.6,31.6,344.1,Undeveloped
9095500,39.239146,-108.266195,18,1.21,20698.6,1,79.1,46.9,0.72,8,1.49,64.9,45.4,58.49,17.13,8.03,3.94,1.21,1.96,0.77,88.6,0.07,1.32,55.76,2.44,0.55,1.79,0.24,304.0,73.2,0.3,6.2,21,2,18,16,0.11,3.52,1.4,0.7,5.8,50.79,20.79,37.48,0.19,23.64,2721.6,25.3,7.9,Undeveloped
9112200,38.78416,-106.870874,14,2.7,638.3,1,96.1,60.8,0.59,4,1.38,70.2,19.8,62.98,18.4,13.12,4.69,0.0,0.0,0.63,2.0,0.16,1.0,49.88,0.79,0.13,5.24,0.91,217.1,49.4,0.0,6.2,21,2,20,16,0.09,4.3,1.39,0.7,5.86,44.29,17.96,39.56,0.18,28.69,3196.6,31.4,197.8,Undeveloped
9152500,38.983316,-108.450645,21,2.01,20560.0,1,58.4,41.1,0.64,7,1.95,66.1,154.6,55.73,18.16,7.96,5.03,1.16,1.85,1.19,66.2,0.02,1.1,54.26,5.16,0.38,1.29,0.1,631.1,142.5,3.1,6.2,21,2,17,16,0.11,2.43,1.37,0.68,5.92,45.64,25.06,40.99,0.22,18.36,2668.6,20.2,10.6,Undeveloped
9163500,39.13276,-109.027055,20,1.44,46273.9,1,72.2,42.4,0.7,9,1.53,65.6,118.6,57.14,17.27,8.16,4.28,1.16,2.09,1.05,70.87,0.04,1.49,53.79,4.12,0.46,1.54,0.15,514.0,118.2,2.1,6.2,21,2,17,16,0.11,2.89,1.38,0.67,5.87,47.28,23.02,39.64,0.21,20.25,2618.9,22.2,359.3,Undeveloped
9169500,38.310268,-108.885381,15,1.11,5232.9,1,97.6,35.2,0.68,5,2.56,52.6,254.0,61.66,16.08,8.34,4.52,6.09,0.0,0.27,96.69,0.0,0.3,66.69,1.41,0.36,0.29,0.0,154.2,39.4,1.8,6.2,21,2,17,22,0.13,1.45,1.35,0.69,5.98,44.51,29.03,41.97,0.25,21.13,2443.5,18.3,253.8,Undeveloped
9171100,38.356934,-108.833435,14,1.09,5549.5,1,97.7,34.5,0.67,5,2.67,52.5,247.9,61.53,16.43,8.34,4.31,6.08,0.0,0.27,91.73,0.0,0.38,65.16,1.76,0.35,0.36,0.0,174.5,43.3,1.8,10.1,20,3,17,22,0.13,1.44,1.35,0.68,5.98,44.6,29.12,41.88,0.25,20.69,2405.9,18.1,250.4,Undeveloped
9180000,38.797208,-109.195114,15,1.53,11837.9,1,97.2,33.4,0.69,6,2.33,56.1,197.9,58.91,17.15,8.37,4.12,3.94,1.09,0.33,46.0,0.0,0.48,65.57,2.29,0.21,0.51,0.01,219.7,52.5,1.3,10.1,20,3,17,22,0.13,1.62,1.35,0.7,5.99,43.3,28.33,40.8,0.25,18.57,2373.3,18.0,277.2,Undeveloped
9196500,43.030502,-109.770153,5,2.22,194.9,3,99.2,68.3,0.62,4,1.08,61.0,17.7,58.18,15.9,25.25,0.67,0.0,0.0,0.0,0.0,0.0,0.0,16.12,0.01,3.74,0.04,0.03,237.2,72.0,0.0,6.2,17,2,20,16,0.08,2.72,1.44,0.32,5.96,60.0,18.76,35.19,0.14,23.72,3181.8,31.3,227.0,Undeveloped
9211200,42.02106,-110.049876,15,1.55,10861.7,1,82.0,52.8,0.94,15,2.27,65.2,179.7,49.42,15.86,10.21,6.33,2.1,3.16,0.23,29.09,0.0,0.58,18.59,5.87,1.1,1.94,2.94,449.7,106.1,1.2,10.1,18,2,12,25,0.1,3.31,1.37,0.49,5.62,49.32,18.45,37.7,0.22,15.83,2562.2,13.3,150.4,Undeveloped
9217000,41.516354,-109.449023,15,1.24,25211.5,1,90.6,40.8,0.83,18,2.14,60.4,238.6,54.5,15.2,9.55,5.02,3.04,2.9,0.21,17.33,0.0,0.73,8.74,2.84,0.56,0.96,1.5,264.3,63.5,0.7,10.1,18,3,12,25,0.11,3.38,1.36,0.4,5.75,41.13,17.27,36.52,0.25,10.85,2321.0,8.3,160.2,Undeveloped
9251000,40.502747,-108.029804,17,1.74,8753.7,1,83.3,47.2,0.83,6,2.07,60.1,180.3,60.25,17.85,9.91,3.31,3.22,2.2,0.83,18.9,0.03,0.98,45.33,6.09,0.33,1.08,0.14,500.7,125.5,1.7,6.2,21,2,17,25,0.13,2.54,1.35,0.76,5.92,53.86,25.04,37.51,0.22,28.08,2364.2,15.5,325.7,Undeveloped
9260000,40.547189,-108.424265,10,1.27,10466.3,1,94.2,37.0,0.65,7,1.64,57.4,220.0,62.81,16.38,8.28,4.69,1.88,3.19,0.22,3.05,0.0,0.33,14.38,1.43,0.1,0.37,0.24,293.1,74.3,0.3,10.1,18,3,12,25,0.12,3.67,1.36,0.45,5.93,43.56,19.33,35.4,0.24,17.79,2152.4,7.9,266.4,Undeveloped
9302000,40.215517,-109.783476,18,2.01,9771.9,1,100.0,42.3,0.99,9,1.88,69.5,70.1,51.08,14.73,7.26,4.73,1.52,3.48,0.61,179.65,0.0,1.36,45.94,7.56,1.1,1.34,0.05,613.3,158.4,1.8,10.1,20,3,18,22,0.1,3.95,1.4,0.89,5.65,47.88,18.4,38.35,0.16,24.57,2402.9,17.2,147.6,Undeveloped
9304200,40.004974,-107.825349,12,1.54,1667.3,1,74.3,58.7,0.76,5,1.58,69.9,38.4,62.99,18.65,7.59,4.8,3.3,0.0,0.66,6.26,0.0,0.33,72.43,2.04,0.35,1.69,0.78,320.9,89.4,0.1,6.2,21,2,16,16,0.13,2.21,1.4,0.63,6.0,49.39,22.54,41.93,0.25,31.52,2812.3,21.0,305.2,Undeveloped
9304800,40.013305,-108.093136,13,1.55,2655.9,1,83.8,50.7,0.84,5,1.55,68.9,48.7,59.8,16.92,8.95,4.42,4.1,0.0,0.53,4.05,0.0,0.86,64.19,6.27,0.23,1.19,0.49,544.3,131.7,0.7,6.2,21,2,16,16,0.13,2.0,1.37,0.7,6.0,47.4,24.37,42.45,0.25,25.34,2578.4,19.6,301.4,Undeveloped
9306290,40.179693,-108.565377,10,1.19,6559.3,1,93.5,37.5,0.85,6,1.53,63.2,62.2,61.91,17.44,8.44,3.82,3.09,0.8,0.29,1.89,0.0,0.55,51.61,3.5,0.11,0.6,0.2,393.7,102.8,0.3,10.1,20,3,17,22,0.13,2.19,1.35,0.77,6.0,37.57,23.06,43.63,0.24,17.16,2294.7,17.1,325.9,Undeveloped
9306500,39.978856,-109.178727,10,1.43,10098.2,1,95.7,32.6,0.88,7,1.66,62.1,68.0,63.07,16.71,7.72,4.07,2.94,1.6,0.22,2.93,0.0,0.58,48.64,2.45,0.1,0.54,0.13,275.5,72.2,0.2,10.1,20,3,17,22,0.12,2.29,1.35,0.79,6.0,34.5,22.81,43.82,0.23,14.44,2184.7,17.1,328.6,Undeveloped
9328500,38.858308,-110.370147,17,1.36,4292.5,1,100.0,32.3,0.66,5,1.78,55.6,213.6,59.78,16.65,7.11,5.76,4.05,0.0,0.86,39.23,0.0,1.09,24.05,3.49,0.29,0.32,0.0,228.9,57.2,0.7,10.1,20,3,12,22,0.12,2.74,1.34,0.65,5.96,39.36,20.71,42.55,0.25,14.8,2117.6,17.1,76.3,Undeveloped
9352900,37.477501,-107.543669,5,1.99,188.2,2,49.5,55.1,0.58,3,1.12,63.7,10.2,57.02,19.86,23.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.56,0.0,0.45,1.59,0.0,188.0,55.2,0.0,6.2,21,2,20,16,0.09,2.72,1.42,1.07,5.99,37.5,16.21,38.19,0.16,37.55,3459.6,47.1,211.2,Undeveloped
9364500,36.721392,-108.202018,20,1.19,3545.7,1,80.3,39.9,0.61,8,1.4,62.0,276.1,56.86,15.16,8.17,1.17,8.12,0.8,0.82,25.17,0.06,2.46,53.65,4.9,0.34,1.51,0.0,323.5,73.1,0.5,6.2,21,2,20,22,0.12,1.97,1.4,0.63,5.91,40.3,22.7,39.62,0.23,24.93,2653.5,25.4,193.2,Undeveloped
9371492,37.312772,-108.661207,16,2.1,87.3,1,90.9,25.1,0.71,3,1.37,60.1,510.6,57.4,13.34,2.74,0.0,0.0,0.0,0.0,0.0,0.0,3.79,28.5,15.15,0.08,0.86,0.04,1088.7,245.6,4.3,10.1,20,3,17,22,0.15,0.67,1.35,0.44,5.5,46.04,30.31,44.49,0.25,17.45,1932.2,10.0,26.1,Undeveloped
9371520,37.32666,-108.700653,24,1.83,607.0,1,98.7,26.7,1.03,5,1.59,57.9,642.4,50.53,11.77,7.33,4.66,0.86,0.0,1.15,50.45,0.0,4.66,22.03,23.68,0.52,1.52,0.03,1540.1,333.8,7.1,10.1,20,3,13,22,0.16,1.04,1.36,0.43,5.87,45.29,27.52,45.47,0.3,18.23,1988.7,7.4,238.6,Undeveloped
9372000,37.32416,-109.015666,21,1.61,897.1,1,95.6,26.0,0.9,5,1.46,58.1,480.8,55.04,11.15,5.68,3.61,5.19,0.0,0.78,34.13,0.0,3.48,29.98,18.15,0.35,1.32,0.02,1194.5,259.8,5.5,10.1,20,3,17,22,0.15,1.26,1.36,0.41,5.91,43.37,27.48,44.03,0.29,17.54,1955.0,10.5,254.3,Undeveloped
9382000,36.87221,-111.594605,4,1.46,3677.9,1,97.6,22.3,0.52,6,1.48,74.6,110.0,59.04,17.5,6.63,4.21,4.1,4.36,0.08,0.07,0.0,0.47,22.2,0.42,0.01,0.07,0.0,60.4,17.6,0.1,10.1,20,3,12,22,0.12,4.83,1.35,0.54,6.0,37.03,18.2,36.1,0.25,14.27,1874.6,13.4,45.4,Undeveloped
9397300,34.901137,-110.255401,9,1.25,31735.5,1,84.6,18.1,0.67,7,1.87,42.2,573.6,58.37,17.91,8.49,4.29,2.94,1.0,0.2,4.31,0.01,0.82,26.91,0.12,0.11,0.07,0.05,86.9,21.5,0.3,10.1,22,3,12,22,0.13,3.07,1.43,0.43,5.99,47.05,24.63,32.46,0.25,28.89,2193.6,4.9,310.0,Undeveloped
9415000,36.891644,-113.92441,14,1.42,12571.1,1,86.6,17.7,0.84,9,4.86,68.0,87.8,61.86,17.5,7.94,4.62,2.19,1.32,0.37,21.12,0.01,1.32,28.27,0.59,0.08,0.23,0.01,119.3,33.6,0.5,10.1,20,3,12,22,0.11,3.56,1.38,0.53,5.99,35.61,19.38,36.78,0.2,20.2,1575.5,15.0,148.0,Undeveloped
94196783,36.1397,-115.04778,20,2.04,2640.6,1,59.93,11.2,0.76,5,1.62,21.0,85.1,52.07,20.17,6.75,5.77,0.07,0.0,1.21,1.53,0.04,18.45,11.63,0.01,0.01,0.01,0.0,154.6,48.6,0.0,10.2,14,3,14,22,0.08,4.13,1.39,0.19,5.97,42.54,12.72,40.15,0.15,14.86,1345.1,14.2,118.1,Other
9498500,33.619495,-110.921504,10,1.41,11102.9,1,52.9,17.7,0.85,6,2.55,47.4,345.8,61.58,17.92,10.03,4.99,1.98,1.45,0.16,17.3,0.03,0.59,67.71,0.01,0.09,0.06,0.13,41.4,12.6,0.0,13.1,23,2,17,1,0.11,1.74,1.34,0.55,5.98,41.66,29.62,37.23,0.2,64.02,1885.5,16.8,218.4,Undeveloped
9504000,34.852242,-112.065994,8,1.16,8198.0,1,51.5,15.5,0.77,6,1.62,31.0,1008.6,60.31,18.26,7.41,3.42,1.65,1.84,0.29,2.31,0.0,1.8,36.78,0.16,0.03,0.03,0.14,182.2,42.0,0.1,13.1,23,2,13,22,0.13,1.25,1.34,0.63,6.0,47.59,30.91,36.09,0.2,40.86,1708.2,8.1,187.2,Undeveloped
9508500,34.073092,-111.716257,10,1.19,14242.6,1,53.8,14.7,0.81,6,1.93,32.5,677.9,59.67,17.99,8.19,4.13,2.1,2.37,0.21,1.43,0.01,2.02,42.0,0.15,0.03,0.17,0.13,183.4,41.0,0.1,13.1,23,2,17,22,0.12,2.18,1.38,0.55,5.98,48.77,29.01,33.72,0.2,46.85,1649.6,11.5,213.4,Undeveloped
10168000,40.663836,-111.90188,26,1.38,116.9,1,79.3,53.6,0.69,2,1.25,70.9,18.9,36.32,39.27,0.0,0.0,0.0,0.0,5.13,7.14,0.0,29.27,47.48,0.13,0.08,0.09,0.0,630.9,96.7,0.1,6.2,19,2,20,26,0.08,4.23,1.32,1.31,5.87,43.35,19.12,34.95,0.15,61.39,2292.0,36.0,309.2,Urban
10171000,40.733557,-111.92327,29,1.38,9095.5,1,72.9,41.1,0.7,6,1.36,73.2,369.5,51.12,15.52,8.39,3.75,1.85,1.14,1.68,266.53,0.11,9.81,46.1,8.86,4.37,0.4,0.56,1162.4,256.3,13.7,6.2,19,2,15,22,0.11,2.46,1.31,1.04,5.76,50.29,23.68,43.93,0.22,27.44,1962.5,20.3,332.3,Other
10172200,40.779946,-111.806045,8,2.85,18.7,1,100.0,39.8,0.46,1,1.03,72.1,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.32,0.0,0.0,0.0,0.0,113.6,28.5,0.0,6.2,19,2,20,26,0.09,3.12,1.31,0.96,6.0,29.8,24.42,38.99,0.14,49.26,2094.2,38.4,213.3,Undeveloped
10265150,37.668822,-118.817631,10,2.36,186.2,2,97.7,71.8,0.51,3,1.24,70.5,159.3,49.04,20.18,19.69,0.0,0.0,0.0,0.0,0.0,0.0,5.18,33.58,0.0,0.88,0.0,1.08,49.5,12.7,0.5,6.2,5,2,18,17,0.09,5.25,1.2,1.49,5.83,40.04,14.52,33.37,0.15,82.48,2607.9,21.9,56.7,Other
10336580,38.7963,-120.01907,3,2.93,36.9,2,100.0,73.1,0.78,2,1.33,65.8,7.6,58.58,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.65,0.0,0.78,0.0,1.83,41.8,11.9,0.0,6.2,5,2,18,5,0.07,9.01,1.11,2.25,5.97,30.47,6.12,25.18,0.13,136.49,2512.1,23.8,20.8,Undeveloped
103366092,38.848519,-120.027128,9,1.37,100.9,2,100.0,69.4,0.74,3,1.26,67.1,5.2,62.14,28.99,8.18,0.0,0.0,0.0,0.99,48.87,0.0,2.93,55.57,0.0,1.64,0.0,1.37,59.1,14.7,0.0,6.2,5,2,18,5,0.06,9.88,1.21,2.18,5.89,32.9,4.76,21.84,0.13,126.14,2435.3,25.5,348.7,Undeveloped
10336610,38.922408,-119.991571,11,1.23,139.6,2,100.0,67.1,0.77,4,1.27,67.6,4.8,56.52,24.33,11.97,6.69,0.0,0.0,0.72,35.32,0.0,8.51,50.47,0.0,1.29,0.0,1.5,91.1,19.1,0.0,6.2,5,2,18,5,0.07,8.8,1.27,2.04,5.56,40.05,5.86,22.15,0.13,110.87,2319.9,22.3,21.1,Other
10336645,39.051852,-120.118521,5,1.5,19.6,2,100.0,57.6,0.88,2,1.53,65.1,14.5,56.23,43.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,78.38,0.0,0.23,0.0,0.0,63.7,15.0,0.0,6.2,5,2,16,5,0.06,4.81,1.44,2.29,5.55,57.48,6.25,25.4,0.11,114.45,2185.5,19.3,45.5,Undeveloped
10336660,39.107407,-120.162135,6,2.86,29.8,5,76.2,59.2,0.71,2,1.48,64.7,21.3,66.77,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,70.15,0.0,0.02,0.0,0.1,64.3,13.8,0.0,6.2,5,2,20,5,0.09,3.98,0.99,3.14,5.73,32.31,11.02,31.66,0.15,134.23,2216.4,28.4,102.2,Undeveloped
10336674,39.14074,-120.212138,6,3.83,12.9,5,100.0,63.8,0.42,2,1.09,63.8,8.6,96.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.99,0.0,0.0,0.0,0.06,128.7,30.1,0.0,6.2,5,2,19,5,0.08,3.87,1.27,2.67,5.58,48.44,8.54,28.7,0.13,146.71,2288.6,29.2,81.7,Undeveloped
10336676,39.132129,-120.157691,6,2.81,24.7,5,100.0,61.2,0.55,2,1.23,64.3,20.6,38.5,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,77.39,0.0,0.0,0.0,0.24,98.9,20.4,0.0,6.2,5,2,19,5,0.08,3.87,1.23,2.76,5.65,46.1,8.69,28.6,0.13,131.67,2218.4,24.6,110.6,Undeveloped
10336698,39.240463,-119.946577,13,1.98,19.8,2,96.7,64.7,0.54,1,1.15,73.8,43.5,100.0,0.0,0.0,0.0,0.0,0.0,5.04,10.88,0.0,20.82,36.35,0.0,0.3,0.0,0.1,240.4,67.7,0.0,6.2,5,2,18,5,0.11,2.59,1.33,0.9,5.49,46.93,22.73,38.77,0.19,68.2,2523.2,25.0,186.1,Other
103366993,39.2588,-119.92324,3,3.42,8.8,2,100.0,57.8,0.51,1,1.15,73.9,88.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,44.2,0.0,0.0,0.0,0.0,103.7,24.9,0.0,6.2,5,2,18,5,0.07,12.29,1.48,1.05,5.84,28.93,5.95,17.58,0.12,59.36,2477.5,22.9,225.2,Undeveloped
10336700,39.240186,-119.944911,9,2.47,13.3,2,94.7,57.8,0.58,1,1.15,74.3,91.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,43.31,0.0,0.0,0.0,0.05,169.4,47.4,0.0,6.2,5,2,18,5,0.08,10.02,1.45,1.1,5.87,32.51,9.68,21.58,0.13,55.02,2362.7,23.1,237.6,Other
10336730,39.087408,-119.939906,11,2.43,11.3,2,92.7,56.5,0.55,1,1.33,73.6,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,80.08,0.0,0.0,0.0,0.27,36.9,11.2,0.0,6.2,5,2,18,5,0.08,9.05,1.42,1.0,5.53,34.5,8.25,27.43,0.14,44.25,2228.5,23.7,311.5,Undeveloped
10336740,39.066575,-119.93546,8,3.06,5.5,2,98.9,55.1,0.78,1,1.13,73.7,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.06,0.0,0.0,0.0,0.0,3.3,1.0,0.0,6.2,5,2,18,63,0.06,11.32,1.48,1.0,5.85,29.77,5.14,22.55,0.13,40.3,2376.7,19.6,292.1,Undeveloped
103367592,38.95657,-119.92768,7,2.17,1.6,2,100.0,62.0,1.06,1,1.1,73.1,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.95,0.0,0.0,0.0,0.0,69.6,21.1,0.0,6.2,5,2,18,5,0.06,13.4,1.49,1.05,5.82,26.59,4.02,15.59,0.12,38.9,2463.2,32.4,329.3,Undeveloped
10336760,38.966019,-119.937125,13,2.36,14.6,2,100.0,53.9,0.79,2,1.12,74.4,2.3,79.51,20.49,0.0,0.0,0.0,0.0,6.86,1.27,0.0,12.64,61.97,0.0,0.0,0.0,0.01,148.3,46.4,0.0,6.2,5,2,18,5,0.06,13.4,1.49,1.05,5.82,26.59,4.02,15.59,0.12,35.8,2273.4,23.9,313.8,Other
10336770,38.863241,-119.958237,4,2.87,19.1,2,100.0,69.4,0.64,2,1.11,71.1,2.6,73.43,26.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.78,0.0,0.0,0.0,0.18,51.9,14.6,0.0,6.2,5,2,18,17,0.06,9.81,1.33,2.14,5.89,36.9,3.79,19.3,0.12,88.41,2618.4,31.1,303.4,Undeveloped
10336775,38.903394,-119.968892,5,3.14,60.2,2,100.0,67.0,0.78,3,1.37,70.5,2.7,67.8,24.57,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.66,75.51,0.0,0.0,0.0,0.06,54.2,11.3,0.0,6.2,5,2,18,5,0.06,9.96,1.3,2.1,5.67,37.66,4.36,19.46,0.13,81.75,2373.8,25.5,328.6,Undeveloped
10343500,39.431572,-120.237979,6,3.12,27.6,5,100.0,65.3,0.8,2,1.15,65.2,38.5,82.3,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.28,0.0,0.0,0.0,0.09,44.5,13.3,0.0,6.2,5,2,16,5,0.11,2.36,1.21,1.89,5.86,48.42,18.11,37.04,0.16,91.58,2159.8,14.2,83.5,Undeveloped
11059300,34.065013,-117.300321,29,1.38,946.0,6,66.2,27.6,1.05,5,1.86,28.1,8.4,53.44,13.34,11.82,6.42,0.21,0.0,0.53,286.34,0.11,18.32,36.57,1.28,1.41,0.01,0.05,1366.0,266.9,74.4,11.1,8,2,20,26,0.07,7.16,1.53,0.6,5.93,33.02,11.69,29.16,0.16,88.73,1661.0,26.0,277.1,Other
11074000,33.883349,-117.64533,32,1.38,3726.5,6,56.3,7.1,0.91,6,1.22,34.7,64.9,47.28,15.94,10.35,5.36,0.69,0.27,1.26,137.64,0.35,40.95,12.65,2.59,0.57,0.56,0.06,3829.0,746.0,104.4,11.1,6,3,14,26,0.1,6.06,1.56,0.48,5.71,40.12,12.68,29.66,0.21,77.51,858.0,16.8,218.2,Urban
11109000,34.403608,-118.739258,28,1.74,1717.7,2,81.0,3.0,0.97,5,1.33,43.5,32.9,56.19,16.32,9.02,5.34,1.37,0.0,0.35,279.4,0.17,13.41,9.74,0.68,0.77,0.17,0.09,410.8,67.9,29.9,11.1,8,2,18,26,0.11,3.24,1.53,1.2,5.87,23.99,15.02,36.16,0.22,50.51,819.8,21.9,243.9,Other
11118500,34.35222,-119.308447,23,2.11,485.7,1,100.0,1.4,1.2,6,1.39,38.3,67.8,59.2,14.81,11.11,6.76,2.42,1.87,0.82,641.65,0.0,8.75,42.93,2.66,1.89,0.25,0.07,2055.5,331.7,356.9,11.1,8,2,18,26,0.15,1.3,1.47,1.62,5.98,29.55,23.76,41.87,0.29,98.2,702.1,29.1,191.7,Other
11126000,34.589155,-119.988753,17,2.05,1090.2,1,100.0,3.4,1.25,5,1.38,25.6,45.2,61.08,18.42,8.16,7.21,3.51,0.0,0.28,213.34,0.0,1.14,41.41,0.15,1.1,0.19,0.29,203.0,52.0,2.5,11.1,8,2,18,26,0.15,1.2,1.46,1.84,6.0,24.37,23.41,41.63,0.29,117.51,883.0,30.1,230.6,Undeveloped
11128500,34.584987,-120.144593,18,1.82,1498.0,1,100.0,2.5,1.25,5,1.34,25.9,77.8,59.43,18.25,8.63,6.93,3.46,0.0,0.27,157.2,0.0,3.03,35.85,2.83,0.82,0.23,0.41,1309.9,246.3,59.6,11.1,8,2,18,26,0.14,1.31,1.45,1.8,5.99,27.79,24.29,41.56,0.28,107.45,755.1,26.4,232.5,Undeveloped
11132500,34.588596,-120.408494,8,2.06,122.1,1,100.0,0.0,1.24,4,1.17,31.1,72.1,64.32,20.55,3.84,11.29,0.0,0.0,0.0,0.0,0.0,4.1,34.01,2.74,0.03,0.17,0.01,1826.2,367.7,72.8,11.1,6,3,17,26,0.14,1.6,1.41,1.44,6.0,28.57,28.71,44.7,0.29,62.98,279.8,17.3,270.4,Undeveloped
11133000,34.637761,-120.426551,18,1.33,2043.8,1,100.0,1.9,1.18,5,1.39,26.3,87.7,57.59,17.62,8.75,6.65,4.31,0.0,0.2,115.22,0.0,3.99,31.59,4.63,0.61,0.26,0.58,2124.0,391.4,104.0,11.1,6,3,18,26,0.14,1.55,1.44,1.73,5.98,30.09,24.66,41.58,0.28,94.79,626.1,24.0,232.9,Undeveloped
