STATION_ID,LAT_GAGE,LNG_GAGE,60,runoff,pr,sph,srad,tmmn,tmmx,pet,etr,ph,Conduc,Ca,Mg,K,Na,NH4,NO3,Cl,SO4,distNTN,LAI,FAPAR,NPP,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,DRAIN_SQKM,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,SNOW_PCT_PRECIP,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,BFI_AVE,CONTACT,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,DDENS_2009,STOR_NOR_2009,NPDES_MAJ_DENS,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,NITR_APP_KG_SQKM,PHOS_APP_KG_SQKM,PESTAPP_KG_SQKM,ECO2_BAS_DOM,ECO3_BAS_DOM,NUTR_BAS_DOM,HLR_BAS_DOM_100M,PNV_BAS_DOM,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,CLAYAVE,SILTAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,SLOPE_PCT,ASPECT_DEGREES,Cluster
2203655,33.678997,-84.357981,34.84048938,0.522022811,3.507981743,0.008921566,196.1637241,284.3542836,295.7630413,3.691995747,4.859289274,4.817121575,19.10665594,0.139251407,0.038170924,0.073305272,0.190857064,0.336361469,1.173959721,0.326324337,1.818317564,95418.00366,145.7479706,58.42118044,162.1864711,20,1.98,59.6,1,100,2,0.47,2,1.21,45.8,232,85.22,14.78,0,0,0,0,1.68,1.86,0,78.54,19.83,0.29,0.13,0.77,0,134.1,12.2,0,8.3,45,9,16,55,0.13,1.66,1.39,0.27,3.22,25.74,35.88,28.39,0.25,290.56,283.5,3.9,89.4,6
2203700,33.688997,-84.33048,15.53836319,0.502744908,3.532085163,0.008965652,195.8484576,284.0642263,295.6102573,3.621909298,4.741206649,4.817121575,19.10665594,0.139251407,0.038170924,0.073305272,0.190857064,0.336361469,1.173959721,0.326324337,1.818317564,96401.66667,159.0960621,38.18167997,170.8706428,19,2.33,27.6,1,100,2,0.31,1,1.49,46.1,177,100,0,0,0,0,0,0,0,0,86.35,11.81,1.13,0.11,0,0,125.6,12.8,0,8.3,45,9,16,55,0.13,1.63,1.39,0.28,3.31,29.94,36.25,29.6,0.25,290.99,290.1,4.2,159,6
2207385,33.815107,-83.990188,25.23988268,0.504233045,3.555885374,0.00874639,195.9649139,283.2296947,295.4334726,3.586030003,4.698132019,4.797768616,19.07105872,0.132996188,0.036633087,0.070509549,0.182880422,0.312438157,1.160282678,0.314062583,1.787739564,108745.6311,180.2562997,116.6477256,192.2554956,20,2.23,44.7,2,100,2.6,0.8,2,1.21,50.6,115.9,74.79,25.21,0,0,0,0,15.68,3.4,0,59.73,27.19,8.64,1.13,1.01,0,1215.5,306.2,1.9,8.3,45,9,7,55,0.12,2.78,1.4,0.47,5.29,50.6,24.84,29.89,0.24,281.96,296.5,3.2,158.7,6
2215000,32.280718,-83.461006,3457.779593,0.315380659,3.352538472,0.00935678,199.2530452,284.0748731,297.0580894,3.732665291,4.889937953,4.876202291,16.23573264,0.135655455,0.053441779,0.049208114,0.354785323,0.242466476,1.071973225,0.600181896,1.424284136,108420.3652,222.4430709,121.3888264,206.3003876,22,1.32,9790.7,1,90.8,1.2,0.77,8,1.59,49,195.5,56.82,19.6,10.03,7.84,1.95,3.01,5.58,37.69,0.25,20.67,48.99,13.64,1.4,6.08,0.23,1196.5,323.2,49.3,8.3,45,9,7,55,0.13,2.47,1.43,0.37,5.25,56.37,30.49,27.38,0.23,285.33,186.1,3.5,148.5,6
2215500,31.920183,-82.674027,5006.251369,0.329521324,3.330341585,0.009535099,200.5639108,284.4110251,297.4752144,3.793130591,4.975934107,4.88493444,17.1020506,0.13846299,0.05984436,0.059361641,0.421552882,0.259632685,1.098324297,0.724143402,1.485840985,95900.25573,221.6108862,123.2279539,210.9925509,21,0.89,13566.9,1,88.5,0.9,0.77,8,1.84,47.8,226,56.78,19.7,10.34,6.83,1.62,3.92,4.7,27.96,0.18,16.15,46.66,16.87,1.18,9.03,0.44,1619.3,439.5,74.8,8.3,45,9,7,55,0.12,2.77,1.46,0.41,4.87,57.38,28.85,25.3,0.21,298.98,157.3,3,139.5,1
2269160,27.43254,-81.13951,836.2129524,0.141160346,3.705735236,0.012423998,217.3523019,289.8606942,301.812274,4.290412762,5.505668004,5.018803482,18.42745894,0.256412856,0.13207344,0.066170416,1.013660099,0.182175368,1.043687139,1.760414308,1.356056383,134794.9388,200.215587,130.3448332,5606.541654,29,0.98,5290,6,87.38,0,0.52,6,1.39,50.6,350.9,25.65,12.85,8.87,4.24,2.62,0.16,0.3,197.16,0.06,17.45,0.74,22.06,10.09,29.08,6.08,2709.2,634.6,358.6,8.5,75,12,1,56,0.1,11.29,1.43,6.08,1.41,57.64,5.79,4.75,0.1,531.66,22.3,0.2,101.4,1
2270500,27.442538,-81.297293,283.4436814,0.25770233,3.74034528,0.012544869,217.8792483,289.7413348,302.0767897,4.276098915,5.462326914,5.018803482,18.42745894,0.256412856,0.13207344,0.066170416,1.013660099,0.182175368,1.043687139,1.760414308,1.356056383,124998.6307,196.5427293,116.9144594,249.8931256,19,1.36,982.2,6,72.6,0,0.51,4,2.11,57.3,123.3,18.32,11.78,5.59,2.97,0,0,0,0,0,13.39,3.96,28.86,7.82,23.17,4.09,3946.9,882.3,1416.6,8.5,75,12,1,56,0.1,12.14,1.4,7.15,1.97,57.57,4.82,4.53,0.1,546.68,27.2,0.3,146.1,1
2274005,27.377542,-80.845339,4.055888199,0.156116744,3.715954041,0.012839278,217.6071668,290.1083225,302.0283051,4.325613438,5.565253291,4.977578513,21.87692525,0.262352248,0.167273061,0.079231578,1.336177302,0.18434443,1.101606907,2.369626394,1.530100959,143144.5203,224.9415821,130.1686135,234.0985879,23,1.79,23.2,6,100,0,1.77,2,1.16,49.1,164.8,17.2,12.27,0,0,0,0,8.61,28.24,0,3.98,0,75.18,1.69,10.61,6,9463.9,2192.5,58.6,8.5,75,12,1,36,0.08,11.13,1.52,0.47,0.9,57.48,3.6,4.29,0.1,570.42,18.5,0,192.1,1
2274010,27.36532,-80.87256,40.58677924,0.268275329,3.708218396,0.012824672,217.8227598,290.0790266,302.0358956,4.318691881,5.549214801,4.977578513,21.87692525,0.262352248,0.167273061,0.079231578,1.336177302,0.18434443,1.101606907,2.369626394,1.530100959,143950.2554,230.2943507,136.6427489,237.1718726,21,2.03,135.1,6,100,0,1.67,3,1.56,49.8,202.1,16.32,8.16,0.07,0,0,0,1.48,4.86,0,2.84,0.02,75.22,0.38,16.28,3.75,8218.5,1926.1,257.2,8.5,75,12,1,36,0.08,10.8,1.52,0.69,0.86,57.74,4.94,4.49,0.1,564.25,15.8,0,189.1,1
2307359,28.095833,-82.6875,19.14489159,0.21370487,3.77512837,0.013075312,215.2847074,290.5262185,301.1142738,4.098294023,5.180243186,4.924859987,18.34256577,0.235959361,0.112419695,0.05998198,0.857127149,0.169338604,1.037298902,1.487542098,1.393730371,109353.4098,172.1133506,112.4524395,170.3096291,19,2.86,80,1,60.4,0,0.31,2,1.22,32.9,158.2,16.79,34.13,0,0,0,0,0,0,0,23.41,8.89,13.99,6.95,36.52,4.37,3054.2,626.6,1238.9,8.5,75,12,1,56,0.09,12.2,1.46,3.87,1.5,57.24,3.9,4.3,0.1,550.36,11.7,0.1,244.6,1
2310947,28.311952,-82.055915,127.2691961,0.174955975,3.676184309,0.012304072,215.6815111,289.7963168,301.6601179,4.257075465,5.464252785,4.922454602,18.37526282,0.236183266,0.112548415,0.060224466,0.858806938,0.169178817,1.037255198,1.490746562,1.396739643,101448.8648,245.4624124,141.4296747,221.3492091,14,1.38,649.6,1,100,0,0.48,5,1.53,46.1,355,43.43,15.46,9.07,6.12,6.2,0,0,0,0,4.55,2.59,26.16,1.07,57.46,3.99,2069.7,520.8,206.1,8.5,75,12,2,56,0.11,10.37,1.39,8.41,0.9,59.07,8.28,5.54,0.1,515.77,35.8,0.1,305.2,1
2314500,30.680556,-82.560556,789.2539648,0.212149734,3.511125574,0.010645183,206.9208753,286.0145923,299.7332335,3.999990075,5.234108965,4.829661645,17.0341398,0.168938481,0.075185524,0.05012434,0.560868929,0.179212601,1.030000446,0.964206465,1.380598973,79280.67036,346.12048,171.4126558,254.4577649,14,2.64,3322.2,1,60.3,0,0.31,5,1.58,33.5,643.2,51.89,27.36,10.03,8.16,1.51,0,0.06,120.65,0,3.36,25.99,1.08,0.18,53.67,3.52,107.8,29.2,2.4,8.5,75,12,1,56,0.11,7.57,1.44,5.16,0.67,60,10.51,10.95,0.11,417.46,40.8,0,133.2,1
2318500,30.793056,-83.453611,1178.456299,0.272371448,3.423423348,0.010350927,205.5725328,285.9483597,299.0030202,3.970609692,5.200845494,4.892934367,15.94977557,0.144853627,0.06209455,0.050748942,0.427262456,0.228083679,1.057043935,0.73191977,1.345634361,100849.8925,183.6524272,117.6509882,209.9458725,18,1.86,3863.7,1,100,0,0.86,6,1.53,42.1,162.3,57.96,19.47,9.97,7.21,2.87,2.43,3.88,6.24,0.1,8.16,30.37,38.38,0.69,14.34,1.59,5089.4,1374.2,226.1,8.3,65,9,1,56,0.1,4.56,1.56,0.67,3,60,21.78,16.67,0.12,415,81.5,1.1,146.1,1
2334885,34.032323,-84.089356,71.7651231,0.524866996,3.715292767,0.008578415,194.5451773,282.9367585,294.9752983,3.547966902,4.658416721,4.799367062,18.97854817,0.13315396,0.036272465,0.070078201,0.181041821,0.311559142,1.151354699,0.311023464,1.779131274,116828.0369,184.1583019,109.1719755,206.6389531,21,1.93,122.1,1,100,3.9,0.76,3,1.35,55.5,111.3,57.51,25.77,15.35,0,0,0,2.46,3.08,0.82,56.85,32.49,5.21,0.28,2.33,0,777.5,205.4,1.2,8.3,45,9,16,55,0.13,1.76,1.38,0.28,5.77,58.27,34.55,29.96,0.26,286.95,333.2,4.4,223.4,6
2335870,33.953889,-84.443333,47.65288809,0.535270852,3.615862279,0.008660675,192.9115219,282.9210724,295.0895803,3.469285305,4.508828475,4.816850777,19.13280034,0.139988675,0.037699556,0.073049112,0.186443819,0.338607439,1.17461347,0.318976055,1.827012511,111224.7596,165.8905651,36.64591306,182.3583487,24,2.44,79.5,1,100,4,0.59,3,1.44,49.7,205,55.39,33.06,11.55,0,0,0,11.32,6.26,0,76.66,21.37,0.67,0.48,0.51,0,113.5,8.8,0,8.3,45,9,16,55,0.14,1.59,1.38,0.28,3.94,34.55,35.84,29.9,0.27,292.63,317.9,4.1,137.9,6
2336120,33.831493,-84.342703,57.07206124,0.558218565,3.653495755,0.008709526,194.7760403,283.4119565,295.2896009,3.556662803,4.649706447,4.81624678,19.1903898,0.140393819,0.038231125,0.07331436,0.191050888,0.33848738,1.180243078,0.326995633,1.827623651,105096.8026,146.133455,64.18378163,164.6235444,21,2.49,91.3,1,100,3,0.6,3,1.26,48,205.5,69.77,12.39,17.84,0,0,0,6.57,0.39,0,82.5,16.03,0.12,0.36,0.87,0,118.5,10.9,0,8.3,45,9,16,55,0.14,1.6,1.38,0.28,3.94,34.54,35.82,29.9,0.27,289.54,294.3,4,218.5,6
2336240,33.802883,-84.340759,43.33527778,0.540480535,3.591861842,0.008832542,195.2923112,283.5793058,295.4199852,3.572098797,4.668018841,4.816541092,19.1479453,0.13984692,0.038132052,0.073272101,0.190718163,0.336323116,1.174930993,0.326512476,1.822219238,102904.9287,157.7960201,93.93366458,173.0739082,19,1.89,71.6,1,100,2.7,0.65,3,1.51,47.5,177.3,63.71,34.63,1.67,0,0,0,1.4,0,0,78.93,20.07,0.23,0.17,0.42,0,122.8,9.4,0,8.3,45,9,7,55,0.14,1.61,1.38,0.28,3.93,34.49,35.71,29.9,0.27,289.75,301.4,3.7,255.6,6
2336300,33.819444,-84.407778,130.6795738,0.526372887,3.607954139,0.008804519,194.9860542,283.5768334,295.411537,3.568584832,4.663240297,4.817311121,19.09101311,0.139587035,0.037644899,0.073121317,0.186391678,0.336024175,1.171834665,0.318962424,1.818888977,102853.5247,149.1829062,87.15966357,166.7837914,20,2.19,221.7,1,100,2.6,0.57,4,1.29,47.3,185.9,62.51,19.16,14.34,3.99,0,0,3.16,0.16,0,82.79,16.16,0.12,0.24,0.54,0,119.9,9.9,0,8.3,45,9,16,55,0.14,1.62,1.38,0.28,3.73,31.89,35.83,29.45,0.26,290.3,292.1,4,234.7,6
2336360,33.869167,-84.378889,39.57981407,0.519012876,3.62721335,0.00864266,194.3279153,283.260919,295.1742333,3.528990585,4.605166892,4.81701658,19.13347447,0.140134012,0.037744116,0.07316362,0.186725685,0.338188527,1.177147667,0.319447817,1.824294376,106599.181,134.3521855,95.07985569,155.5081396,28,2.47,68.1,1,100,3.1,0.58,3,1.3,47.8,211,63.66,11.11,25.08,0,0,0,7.35,7.28,0,80.39,17.94,0.1,0.93,0.38,0,119.2,9.6,0,8.3,45,9,16,55,0.14,1.59,1.38,0.28,3.94,34.55,35.84,29.9,0.27,290.44,298.3,4.1,197.2,6
2336526,33.794273,-84.474375,18.65738034,0.474673562,3.532502543,0.00892115,195.0757959,283.9163786,295.6319432,3.602473659,4.711303513,4.817062342,19.10784897,0.140312565,0.037750518,0.073130535,0.186398008,0.336071154,1.172739263,0.319199948,1.82037502,101446.5148,129.2809199,105.1130514,152.3162169,19,2.83,35.1,1,100,2,0.44,2,1.52,45.6,222.8,98.06,1.94,0,0,0,0,0,0,0,84.55,13.11,0.99,0.1,0.06,0,133.2,10.2,0,8.3,45,9,16,55,0.13,1.68,1.39,0.26,2.9,21.57,36.06,27.67,0.24,293.28,285.7,4.2,319.1,6
2337410,33.653806,-84.821028,83.42094518,0.432606913,3.671417333,0.008970338,194.379604,282.9054777,295.455004,3.496759369,4.546596383,4.819046768,19.10133684,0.140302587,0.038192522,0.07328491,0.188221391,0.335305875,1.170820541,0.321844211,1.815021262,97806.78725,212.7092662,114.6609832,204.6297297,21,2.36,172.2,1,100,2.5,0.56,4,1.36,47.2,129.3,68.79,16.22,6.26,8.74,0,0,6.39,58.63,0,16.54,59.05,14.42,1.27,1.04,0,1267.5,357.8,0.4,8.3,45,9,16,55,0.13,1.83,1.38,0.28,5.7,57.65,34.05,29.92,0.26,302.65,333,5.4,128.3,6
2338000,33.477058,-84.900772,3694.342016,0.527796961,3.91614358,0.008586435,194.1313181,282.4766553,294.8983958,3.488711157,4.560266767,4.821071487,19.04255395,0.140649796,0.038391361,0.073798554,0.189802596,0.335277758,1.16834146,0.324509821,1.807670176,94318.12887,212.8150324,113.2395446,480.8992112,30,0.91,6250.6,1,96.9,3.7,0.73,6,1.51,56.5,141,60.34,18.58,10.49,4.89,4.37,1.04,6.32,394.32,0.29,32.14,49.41,9.52,3.31,1.22,0,2101.2,629.5,2.1,8.3,45,9,16,55,0.13,1.88,1.39,0.32,5.27,50.49,32.6,30.94,0.25,301.28,367.9,6.7,167.9,6
2338500,33.27928,-85.09994,3856.575982,0.497791777,3.890472333,0.008641755,194.2904661,282.5442254,295.028531,3.500628077,4.576633276,4.83124502,18.15015062,0.134612098,0.036759593,0.0587049,0.192221669,0.304853288,1.125938572,0.327824303,1.721459422,97373.8998,215.1591313,114.484819,455.4712929,28,0.79,6918.4,1,97.04,3.5,0.74,6,1.5,55.9,141.7,60.32,18.67,10.64,4.39,3.93,1.74,5.94,366.69,0.29,29.87,50.5,10.26,3.17,1.27,0,2083.6,622.1,1.9,8.3,45,9,16,55,0.13,1.88,1.39,0.32,5.29,51.25,32.67,30.9,0.25,302.19,358.7,6.5,164.6,6
2338660,33.235397,-84.987716,137.8704551,0.380699835,3.606211647,0.009314746,196.8495441,283.3493506,296.6097435,3.664277911,4.811137898,4.832184371,18.56948246,0.140173495,0.038438766,0.07470337,0.193503155,0.330151706,1.149237908,0.329638353,1.758244697,94431.79598,236.9821464,127.517504,213.8236919,23,2.64,323.4,1,100,1.4,0.89,4,1.33,48.8,221.8,60.39,21.12,14.26,4.24,0,0,9.28,10.72,0,8.08,60.74,15.4,1.66,5.77,0,506.5,127,2.3,8.3,45,9,16,55,0.14,1.62,1.38,0.28,5.87,58.99,35.49,30.02,0.27,309.22,241.5,4,211.5,6
2349500,32.298213,-84.043797,3173.759307,0.374162316,3.424941718,0.009581819,198.7769064,284.0854499,297.2314622,3.721051086,4.867848104,4.875728671,16.37394585,0.137265473,0.051763546,0.048891891,0.335343267,0.251569528,1.097975798,0.566265547,1.454549404,117319.1679,230.4304783,124.4568473,209.7094914,19,1.51,7574.7,1,81.8,0.9,0.86,7,1.73,51.2,163.6,58.27,19.21,11.31,5.53,1.84,2.89,4.29,13.16,0.09,10.2,55.11,16.58,1.02,6.91,0.13,1258.1,347.2,24.9,8.3,45,9,7,55,0.12,2.84,1.44,0.37,5.5,57.2,29.23,26.53,0.22,303.58,208.4,3.4,147.1,6
2349605,32.293056,-84.043611,3045.752035,0.359071223,3.42494661,0.009581816,198.7769044,284.0854403,297.231478,3.721054767,4.867854974,4.875728671,16.37394585,0.137265473,0.051763546,0.048891891,0.335343267,0.251569528,1.097975798,0.566265547,1.454549404,117044.765,230.4306737,124.4575207,209.7094103,19,1.47,7574.7,1,81.8,0.9,0.86,7,1.72,51.2,163.6,58.25,19.22,11.32,5.54,1.84,2.89,4.29,13.16,0.09,10.2,55.1,16.58,1.02,6.91,0.13,1258.1,347.2,24.9,8.3,45,9,7,55,0.12,2.84,1.44,0.37,5.5,57.2,29.23,26.53,0.22,303.58,208.4,3.4,147.5,6
2350080,32.033889,-83.996389,56.98187285,0.315076263,3.342244058,0.01008968,201.5965546,285.2673179,298.2888992,3.810511852,4.957502179,4.877502076,16.19293647,0.135183342,0.052887154,0.048645962,0.347984574,0.239348068,1.067404657,0.589377698,1.412862568,99505.14029,176.5006029,115.4635836,191.5913147,14,2.37,161.5,1,100,0,0.84,4,1.38,59.5,171.6,61.9,20.42,9.9,7.78,0,0,4.33,5.5,0,5.23,32.29,43.08,0.52,10.43,1.19,5839.6,1567.3,313.1,8.3,65,9,2,56,0.12,3.21,1.52,0.35,4.63,60,28.51,18.28,0.16,346.64,111.3,1.7,117.1,1
2353000,31.306944,-84.338889,5781.570371,0.34652018,3.418273058,0.009878336,200.4710226,284.7379426,297.8169644,3.778761793,4.933349953,4.880987303,16.18126241,0.139661445,0.056872448,0.049025689,0.378369776,0.233777489,1.071496549,0.64033618,1.398121094,103746.9627,213.6849652,122.2022867,209.4484549,18,1.13,14899.4,1,90.8,0.5,0.79,8,1.68,53.8,172.5,58.55,18.48,11.32,4.75,1.56,3.89,3.04,20.87,0.09,8.54,48.3,23.84,0.92,8.44,0.47,2438.3,659.1,110.4,8.3,65,9,7,55,0.12,3.31,1.49,0.41,4.9,58.57,27.12,22.56,0.19,335.47,157,2.5,168.4,1
2356000,30.911577,-84.579914,6859.622257,0.320030677,3.457231519,0.010002216,201.0860625,285.0006992,298.0578777,3.80140649,4.959555012,4.872463147,15.85143843,0.143459699,0.065443682,0.049505154,0.454797717,0.186031922,0.989502003,0.772485468,1.306431003,84183.23029,207.1247698,121.043178,208.8281909,17,1.99,19140.8,1,93,0.4,0.74,8,1.68,54,184.2,56.84,18.66,11.6,5.3,1.68,3.89,2.85,16.89,0.08,7.54,45.45,27.07,0.82,9.25,0.55,2891.7,781,129.1,8.3,65,9,1,55,0.12,3.44,1.5,0.42,4.72,58.92,26.52,21.45,0.18,356.65,137.9,2.2,169.8,1
2358000,30.701025,-84.859087,19920.78955,0.401765822,3.59552208,0.009723705,199.9003129,284.5094138,297.5497396,3.735858915,4.867713428,4.867295998,15.94860025,0.144590586,0.065632432,0.048106672,0.455636287,0.184304188,0.989421349,0.774233137,1.314600926,83570.59116,216.2379518,121.7696792,590.4197067,23,0.94,44277.7,1,93,0.9,0.79,9,1.28,53.6,172.1,59.36,17.94,10.36,5.31,2.34,3.1,3.16,127.49,0.11,10.62,49.57,20.89,1.99,6.69,0.33,2226,600.4,81.9,8.3,65,9,16,55,0.12,3.11,1.48,0.4,4.93,57.6,27.63,23.86,0.2,358.61,169.5,3.2,169.5,1
2359170,29.949371,-85.015469,22377.69965,0.401252301,3.659662959,0.009813689,200.4760246,284.702153,297.7348266,3.756019164,4.892727059,4.857415255,15.84688767,0.14188886,0.06904348,0.043674553,0.495037855,0.164646647,0.94934594,0.843953466,1.279634724,93255.80432,219.9334056,123.4180517,554.9589702,20,0.77,49802.3,1,89.7,0.8,0.76,11,1.38,54.1,185.7,58.74,17.86,10.22,5.26,2.57,3.39,2.85,115.87,0.11,10.01,48,20.5,1.91,8.72,0.41,2144.1,570.1,82,8.3,65,9,16,55,0.12,3.32,1.48,0.46,4.78,57.87,26.68,23.17,0.2,374.03,154.8,3,169,1
2380500,34.674975,-84.508554,468.3191209,0.683794979,4.359236043,0.008264128,188.1275246,280.6262428,293.5799296,3.385096363,4.493744999,4.757735525,17.08826712,0.12227895,0.026333407,0.046053051,0.117006738,0.256920999,1.063462497,0.203367874,1.599869726,115039.8567,290.13937,152.7792834,246.7253411,27,1.79,611.6,1,100,6.1,0.93,5,2.06,64.9,31,58.82,23.07,7.32,10.03,0.76,0,6.87,8.19,0.16,6.83,85.88,5.05,0.12,0.2,0,3134.2,960,16.5,8.4,66,11,16,49,0.14,2.85,1.41,0.64,5.63,42.45,18.53,35.49,0.22,321.33,589.4,15,233.6,6
2381090,34.70314,-84.53937,152.2400449,0.849689822,4.646808332,0.008525823,186.6887908,280.9218236,293.27055,3.264106184,4.276312148,4.756955453,17.46793415,0.131673449,0.027385896,0.046038072,0.117693688,0.26245612,1.091718549,0.223072333,1.618639154,117521.6187,296.9781715,151.2225139,249.0096175,17,2.41,160,1,100,5.7,0.99,4,1.32,59.9,27.6,58.87,24.68,13.64,2.81,0,0,3.12,11.06,0,2.88,92.99,2.71,0.19,0.07,0,1348.8,413.3,0.5,8.4,66,11,16,49,0.14,2.68,1.41,0.62,5.7,40.73,19.01,35.43,0.22,339.4,579.9,16.4,175.2,6
2387000,34.666749,-84.928276,1184.106403,0.593448819,3.999898335,0.008829448,187.6449412,281.8910715,294.3613229,3.305266459,4.293925692,4.804956166,18.52976451,0.146336702,0.032310751,0.057278876,0.143107619,0.36654809,1.175773766,0.25084692,1.849360804,121139.2904,252.3640561,135.6461119,239.3246187,22,1.76,1781.8,1,100,4.9,1.04,5,3.27,50,201.1,62.04,15.09,11.21,7.11,4.41,0,1.68,11.53,0.06,11.87,61.48,18.03,0.38,0.87,0.02,1980.4,565.9,4,8.4,67,11,9,49,0.14,1.69,1.43,0.51,5.35,45.45,29.57,44.39,0.29,298.52,344.9,9.3,220.6,6
2392000,34.239929,-84.494673,1101.662121,0.618965873,4.104524343,0.008158506,192.623206,281.9752264,294.1533733,3.418352957,4.465201106,4.800386052,18.93476634,0.132774248,0.035841071,0.06980616,0.176767326,0.3097433,1.144563933,0.303480935,1.779233601,127531.1058,263.9022216,141.4897131,239.5970142,19,2.05,1589.4,1,100,4.8,1.05,6,2.39,65.8,87.9,61.21,16.68,8.76,7.96,1.48,3.8,6.29,17.94,0,10.28,75.06,8.58,0.41,0.58,0,2225.4,669.2,1,8.3,45,9,16,49,0.14,2.15,1.41,0.52,5.6,43.37,22.57,36.49,0.23,305.13,428.2,9.3,159,6
2392360,34.263428,-84.595487,67.60889463,0.41211432,3.853811294,0.008175158,191.8294797,282.5254944,294.5662979,3.524520718,4.643276082,4.817708722,19.15331025,0.140059011,0.037768955,0.072934955,0.186460869,0.337980676,1.172107358,0.318999667,1.831870578,129256.4768,278.5775491,150.9959333,239.0876979,21,1.61,146.5,1,100,4,1.05,4,1.8,59.7,48.3,61.99,17.96,13.98,6.06,0,0,5.46,180.26,0,7.2,79.98,5.5,1.33,0.34,0,852,251.9,0.2,8.4,66,11,16,49,0.13,3.67,1.4,0.61,5.63,38.66,19.62,37.28,0.22,295.28,369.2,9.1,159.9,6
2392780,34.12232,-84.504375,169.5241047,0.418306266,3.657000519,0.008439157,192.7266237,282.7625004,294.9714731,3.459633644,4.496324813,4.817708722,19.15331025,0.140059011,0.037768955,0.072934955,0.186460869,0.337980676,1.172107358,0.318999667,1.831870578,120170.2554,195.9984094,106.0995832,209.3855225,26,2.03,361.9,1,100,4.3,0.83,4,1.41,55.4,141.6,64.12,18.82,11.53,5.52,0,0,16.86,14.74,0.28,37.94,44.84,11.68,1.19,1.34,0,2175.6,634.9,0.7,8.3,45,9,16,49,0.13,1.81,1.38,0.28,5.61,56.43,34.17,29.92,0.26,294.6,314.9,4.9,226.5,6
2413210,33.49289,-85.279115,311.8723982,0.439555043,3.68382543,0.009049035,194.2557008,282.7648479,295.55856,3.48051027,4.517566387,4.824319542,18.87194018,0.142299444,0.038653356,0.074180163,0.192506452,0.333912912,1.165453972,0.329235992,1.786794731,113128.4117,214.0361499,120.0580876,207.2883431,20,1.83,633.6,1,73.8,2,0.69,4,1.65,50.3,150.6,59.36,16.31,15.07,8.97,0,0,9.94,24.44,0,15.35,45.65,27.51,1.55,3.67,0,3862.7,1150.5,0.9,8.3,45,9,16,55,0.14,1.78,1.38,0.29,5.8,57.55,34.65,30.25,0.26,310.48,332.2,3.5,169.4,6
3056250,39.336481,-79.993409,187.3701407,0.667950297,3.515691071,0.006762866,163.0081586,277.8526885,289.5953558,2.805470622,3.723638528,4.554418396,24.62538118,0.211300355,0.029057274,0.028629939,0.061295287,0.293602893,1.662657021,0.139094828,2.313061306,49859.27532,262.3980231,148.8008832,250.0020902,14,1.38,250.5,1,100,19.2,0.96,4,1.65,32.1,38.5,65.58,17.01,6.08,11.16,0,0,1.6,2.33,0,7.79,81.63,9.15,0.16,0,0,658.8,202.8,3.7,8.4,69,11,16,48,0.13,2.01,1.36,0.48,4.99,37.13,24.53,56.86,0.3,125.73,514.7,15.1,207.1,5
3058000,39.004528,-80.473361,172.5240084,0.588929482,3.586986912,0.006938119,165.7245921,278.3163195,291.2377893,3.022033931,4.051894938,4.535832108,25.2913295,0.202673117,0.028956786,0.033192245,0.063275714,0.298451754,1.702672373,0.148280339,2.346767316,62092.20542,267.9142905,148.1493104,255.5475289,18,1.55,261.6,1,100,15.3,0.9,4,2.37,27,72.1,58.18,22,13.09,6.72,0,0,0.38,227.08,0,5.67,81.05,8.72,3.85,0,0.03,566.6,181.7,2.3,8.4,70,11,16,48,0.13,1.12,1.38,0.43,5.78,37.04,30.61,56.23,0.34,126.04,399.1,17.3,234.3,5
3085000,40.39118,-79.858104,12869.7608,0.605069883,3.421028358,0.006560402,165.2861533,277.3119879,289.16361,2.834742205,3.794689833,4.557031166,25.29882042,0.215040477,0.0305461,0.035747854,0.075327993,0.302423561,1.712137336,0.15652934,2.39123768,126312.6044,240.9027261,139.4770063,240.1903689,26,1.17,18994,1,100,20.2,0.84,7,1.87,33.4,94,60.62,16.72,10.92,5.52,2.5,2.63,1.61,43.9,0.29,10.18,72.57,14.93,0.99,0.15,0.11,890,235.2,8,8.4,70,11,11,48,0.12,2.8,1.38,0.57,4.75,40.13,24.82,54.76,0.3,121.05,560.9,14.4,245.7,5
