staid,00010_kge,00010_r2,00010_pbias,00095_kge,00095_r2,00095_pbias,00300_kge,00300_r2,00300_pbias,00400_kge,00400_r2,00400_pbias,00405_kge,00405_r2,00405_pbias,00600_kge,00600_r2,00600_pbias,00605_kge,00605_r2,00605_pbias,00618_kge,00618_r2,00618_pbias,00660_kge,00660_r2,00660_pbias,00665_kge,00665_r2,00665_pbias,00681_kge,00681_r2,00681_pbias,00915_kge,00915_r2,00915_pbias,00925_kge,00925_r2,00925_pbias,00930_kge,00930_r2,00930_pbias,00935_kge,00935_r2,00935_pbias,00940_kge,00940_r2,00940_pbias,00945_kge,00945_r2,00945_pbias,00955_kge,00955_r2,00955_pbias,71846_kge,71846_r2,71846_pbias,80154_kge,80154_r2,80154_pbias
05432927,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5615035,0.552,29.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5157532,0.465,18.27
05437500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05440000,0.9352617,0.889,2.921,-0.26495695,0.065,4.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05446500,0.9592272,0.933,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05447500,0.9432872,0.914,2.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05451210,0.90397483,0.822,1.955,0.371444,0.144,0.513,0.459709,0.217,1.468,-2.7386901,0.0,1.759,0.4616012,0.242,7.755,0.596414,0.643,1.789,0.26710212,0.178,3.821,0.59794945,0.596,0.031,0.087341815,0.218,29.213,0.33718604,0.353,6.943,,,,,,,,,,,,,,,,0.19681202,0.066,2.761,-0.051843535,0.004,5.271,,,,0.066189565,0.118,24.148,0.32007074,0.415,0.331
05465500,0.9248962,0.894,0.426,0.4285289,0.274,1.772,0.58731765,0.369,0.193,0.05416738,0.005,0.635,0.35270897,0.258,2.753,0.565429,0.495,2.952,0.36036164,0.242,5.005,0.57824576,0.523,2.349,0.30555847,0.235,9.394,0.016041983,0.031,2.989,0.280918,0.171,9.081,0.37503567,0.289,3.508,0.23430201,0.116,3.16,0.4231499,0.344,6.297,0.078423,0.083,2.747,0.4473699,0.36,1.991,0.5657859,0.453,0.502,0.41403326,0.335,0.479,0.16125354,0.289,29.541,0.23336805,0.219,7.765
05474000,0.9236363,0.913,0.963,0.12901203,0.069,1.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46625027,0.454,3.895
05490500,0.918178,0.914,0.04,0.28824607,0.159,3.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05500000,0.9034407,0.822,2.282,0.21321596,0.049,0.742,0.5149952,0.359,1.536,-1.4653642,0.0,2.957,,,,,,,,,,,,,,,,0.7241335,0.713,3.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05514500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05520500,0.9354359,0.903,2.385,-0.062227666,0.004,1.131,0.61462134,0.497,4.966,-0.083157584,0.004,1.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05525000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05525500,0.7972513,0.843,5.522,-0.16505513,0.027,1.08,0.63488513,0.424,0.358,-1.582148,0.05,2.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05526000,0.9000385,0.889,1.484,-0.034338467,0.001,0.171,,,,-0.4728516,0.102,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05527500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05527900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101353124,0.111,17.776
05527905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36970237,0.261,5.71
05527910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15984708,0.084,25.613
05531500,0.91033876,0.879,2.784,0.4123649,0.238,7.08,0.6363433,0.491,0.895,-0.5878413,0.085,1.427,0.35792363,0.226,2.683,,,,0.31747758,0.199,1.159,,,,,,,0.17253327,0.14,3.195,,,,,,,,,,,,,,,,0.5837657,0.423,1.353,0.39435363,0.243,2.683,,,,,,,,,
05532500,0.900965,0.871,3.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23799442,0.375,8.858
05540275,0.87559354,0.841,8.678,0.33060104,0.153,3.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05541710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05542000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05543500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37487575,0.412,8.873
05552500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10426403,0.142,8.042
05555300,0.9465241,0.904,1.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05556500,0.9339716,0.879,0.937,,,,,,,-1.2497733,0.017,2.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16753574,0.138,5.516
05572000,,,,,,,,,,,,,,,,,,,,,,0.86268985,0.761,2.25,0.70142865,0.867,6.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044327397,0.078,18.597,,,
05584500,0.9376151,0.891,0.84,-0.13272248,0.002,6.22,0.7133533,0.588,4.936,-0.98321164,0.063,1.774,,,,0.69280046,0.569,1.234,0.38187122,0.258,3.979,,,,,,,0.44394118,0.319,5.605,,,,,,,,,,,,,,,,,,,0.52907014,0.393,2.406,,,,,,,,,
05587480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4908415,0.48,28.132
05588720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06279500,0.9330441,0.892,1.835,0.2933626,0.212,3.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06299980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06305500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06306250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06306300,0.9336437,0.882,2.535,0.5823446,0.514,1.096,,,,-0.7524541,0.0,0.286,0.175394,0.123,1.752,,,,,,,,,,,,,,,,,,,0.7626254,0.68,4.093,0.68480563,0.661,5.856,0.5373775,0.548,8.539,0.4464816,0.444,3.015,0.72861713,0.625,2.395,0.58044755,0.548,8.458,0.379755,0.355,1.902,,,,,,
06307500,0.9191438,0.904,3.38,0.6742858,0.622,1.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06307616,0.9157695,0.841,0.133,0.631543,0.48,0.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06308500,0.8753177,0.861,0.997,0.2913219,0.212,5.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06313500,0.900082,0.882,7.909,0.6796959,0.608,3.453,0.74621534,0.652,2.217,-0.7623034,0.124,2.637,0.24335195,0.145,3.294,,,,,,,,,,,,,,,,,,,0.4244611,0.281,0.813,0.60789216,0.461,2.542,0.67027414,0.662,0.703,0.8909995,0.82,5.334,0.6455905,0.686,0.713,0.56746376,0.453,0.175,0.33889443,0.263,0.3,,,,,,
06316400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06317000,0.91927654,0.864,3.894,0.51301694,0.458,3.568,0.68231755,0.468,0.618,-1.3469379,0.006,1.049,0.3978032,0.405,8.359,,,,,,,,,,,,,,,,,,,0.21900311,0.192,3.73,0.35855228,0.348,6.35,0.42194217,0.507,6.181,0.41680932,0.538,2.808,0.408711,0.476,8.231,0.41621754,0.431,4.738,0.5057456,0.426,0.491,,,,,,
06324000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06324500,0.9260568,0.879,1.903,0.48821518,0.43,2.738,0.65960366,0.441,1.712,-1.648644,0.005,1.668,0.5121889,0.481,7.917,,,,0.41449434,0.339,15.3,0.60236734,0.557,4.921,0.38545877,0.329,8.873,0.36605698,0.379,0.707,,,,0.369689,0.191,2.712,0.40803248,0.425,4.429,0.41526937,0.451,6.857,0.41903028,0.35,4.729,0.5373739,0.58,8.467,0.35762927,0.374,5.356,0.6376182,0.559,3.992,0.40263858,0.45,11.838,0.22296804,0.268,13.23
06324970,0.91025835,0.845,1.074,0.11543027,0.021,7.781,0.40611047,0.337,7.831,-6.853517,0.005,3.274,,,,,,,,,,,,,,,,,,,,,,0.1558461,0.037,0.044,0.13658813,0.038,1.901,0.28697506,0.123,4.159,-0.040078353,0.001,3.702,0.43807468,0.415,6.391,0.09402475,0.025,2.073,0.2703166,0.081,5.852,,,,,,
06326500,0.89453703,0.9,4.643,0.29308733,0.245,1.338,,,,-3.0936506,0.038,0.839,0.4444808,0.279,19.958,,,,,,,,,,,,,,,,,,,0.09559257,0.082,5.623,0.21706833,0.198,1.486,0.32305467,0.253,0.616,0.2245383,0.093,0.029,0.5759758,0.469,2.578,0.1947443,0.186,1.89,-0.030565448,0.014,0.922,,,,0.27082288,0.454,52.601
06426500,0.81835467,0.766,6.981,0.27721646,0.09,14.964,0.38248897,0.172,13.877,-4.1104174,0.0,7.466,0.642812,0.432,0.821,,,,,,,0.687861,0.77,21.662,0.5905316,0.602,23.223,,,,,,,0.52163965,0.306,17.094,0.46586883,0.258,18.842,0.047734287,0.005,19.618,0.21407124,0.062,17.37,0.28989407,0.213,19.264,0.24596561,0.075,17.659,0.68732536,0.577,3.526,0.17496079,0.367,39.576,,,
06436180,0.8452908,0.807,7.635,0.43401372,0.305,0.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06436198,0.8680785,0.788,4.655,0.4650862,0.316,2.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2712605,0.49,27.969
06437000,0.92814744,0.912,5.141,0.7172219,0.711,4.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06441500,0.8165455,0.731,10.694,0.27747637,0.094,15.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5484132,0.469,32.321
06452000,0.8914062,0.812,0.884,-0.24635626,0.059,4.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51995337,0.656,10.384
06461500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06630000,0.90455437,0.89,6.236,0.4043055,0.245,4.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06713500,0.8710371,0.788,4.274,0.4760522,0.258,3.894,0.68874353,0.476,0.822,-1.9391108,0.0,0.249,0.06299508,0.03,9.11,,,,0.48511505,0.263,15.931,0.5220423,0.697,0.213,0.6696523,0.723,1.069,0.76555216,0.707,8.074,,,,,,,,,,,,,,,,0.46731105,0.259,7.077,0.20838273,0.052,2.735,,,,0.11756489,0.09,28.264,0.31520322,0.386,5.039
06714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06733000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06735500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06741510,0.89564276,0.825,4.747,0.74328333,0.696,5.248,0.6042962,0.372,3.214,-2.189191,0.028,3.162,0.49641895,0.257,6.377,,,,0.39530307,0.262,3.366,,,,0.35619056,0.178,8.534,,,,,,,0.7847394,0.784,3.878,0.69750357,0.678,3.371,,,,,,,,,,,,,,,,0.37257218,0.316,8.611,,,
06752260,0.8480067,0.834,6.811,0.7713439,0.723,0.197,0.4120727,0.281,0.032,-3.1760383,0.065,0.083,0.69826645,0.514,9.545,,,,,,,0.721179,0.544,3.917,,,,,,,,,,0.80991375,0.765,0.606,0.8196428,0.773,0.655,,,,,,,,,,,,,,,,0.2725017,0.325,13.919,,,
06752280,0.883423,0.837,7.804,0.7802499,0.782,7.229,0.45593315,0.21,1.411,-2.1075761,0.001,2.986,0.22357881,0.169,10.858,,,,,,,0.71333134,0.675,13.263,0.18544754,0.091,25.263,,,,,,,0.79799765,0.752,6.637,0.7466712,0.707,5.195,,,,,,,,,,,,,,,,0.55685294,0.466,15.935,,,
06754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06784000,0.9340181,0.876,0.463,0.08055174,0.053,2.593,0.53363,0.465,0.965,0.18371725,0.094,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06785000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06790500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06800000,0.92121553,0.876,1.846,0.6680748,0.491,0.767,0.5376637,0.397,3.811,-0.22314401,0.001,0.026,0.43718168,0.338,1.843,0.78895706,0.691,1.165,0.353285,0.199,22.218,0.782763,0.727,2.612,0.43280563,0.23,7.426,0.54861045,0.407,21.14,,,,0.4963389,0.273,4.311,0.39245832,0.165,4.058,0.37256327,0.162,1.49,0.25778332,0.149,6.959,0.4831626,0.321,3.592,0.38281652,0.233,3.046,0.6799067,0.509,5.303,0.45868987,0.463,26.366,0.41483438,0.511,9.268
06800500,0.91450524,0.86,2.452,0.22173062,0.145,2.55,0.4536788,0.347,6.44,-0.7895376,0.135,1.112,0.35390663,0.178,17.981,0.19933756,0.219,8.987,0.2784331,0.14,27.429,0.6761513,0.538,1.517,0.112436056,0.064,0.11,0.109113686,0.182,5.823,,,,0.28974086,0.192,0.688,0.29761636,0.17,3.829,0.05262145,0.03,0.973,,,,0.10353584,0.167,1.017,0.160046,0.125,7.825,,,,0.4890037,0.406,11.576,0.3384401,0.466,18.619
06817700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06880800,,,,0.6067704,0.48,7.061,,,,0.11758862,0.014,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06885500,0.8825336,0.85,1.838,0.42445177,0.221,0.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49883708,0.525,14.299
06887000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06902000,0.9173938,0.917,2.723,0.35978132,0.381,2.182,0.67200255,0.508,0.489,-0.37684757,0.036,0.502,0.28318685,0.15,0.491,0.48116055,0.475,6.367,0.42160922,0.519,6.145,0.5252761,0.333,0.811,0.03375328,0.153,20.425,0.5146809,0.618,5.643,,,,,,,,,,,,,,,,,,,,,,,,,0.47084033,0.239,7.17,,,
06905500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06906300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06918070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06921070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06926510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07014500,0.90044594,0.883,3.252,0.4695734,0.282,0.335,0.6677104,0.616,0.727,-0.20443617,0.004,0.497,0.0011613714,0.039,9.908,0.27555487,0.223,2.998,0.6847407,0.54,7.407,,,,,,,0.45827764,0.421,1.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07018100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07036100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07040450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07047942,0.90294456,0.825,1.247,0.6138122,0.499,5.489,0.6211832,0.427,1.63,0.005213989,0.019,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039812483,0.175,11.194
07048550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07048600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07050500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07052152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07052250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07052345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07052500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07053250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07056000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07060500,0.634055,0.424,1.841,-0.1045873,0.011,4.775,0.658046,0.491,2.899,-0.3125808,0.0,2.111,,,,,,,,,,0.35600227,0.421,0.36,,,,,,,,,,0.013599458,0.001,2.682,-0.44620606,0.085,2.414,0.2646248,0.161,6.74,0.28931463,0.214,1.318,0.39101806,0.26,3.284,0.47418723,0.239,0.518,,,,0.3253867,0.399,5.123,0.26623526,0.274,5.19
07060710,0.8423979,0.777,2.397,-0.35198566,0.02,1.782,0.35965297,0.134,3.732,-2.922282,0.007,0.036,-0.16990827,0.028,16.585,,,,,,,0.44479758,0.203,3.32,0.53105706,0.322,7.247,0.30193314,0.281,7.099,,,,-0.35387552,0.034,3.478,0.12747593,0.033,3.033,0.30813393,0.109,1.417,-0.27503216,0.026,7.314,0.1367787,0.04,6.124,0.6001338,0.479,2.166,0.30595544,0.302,2.597,0.13489753,0.243,17.83,0.43945545,0.369,3.666
07068000,0.8733358,0.848,4.803,0.06890735,0.114,0.624,0.39897063,0.369,4.956,-0.017567385,0.0,0.25,0.14024448,0.167,4.342,0.22330226,0.176,2.073,0.18480042,0.182,13.166,0.36076003,0.369,8.516,0.22906029,0.377,17.959,0.37731692,0.397,10.133,,,,,,,,,,,,,,,,,,,,,,,,,0.43553877,0.415,5.935,,,
07071500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07083000,,,,0.47641465,0.228,1.54,,,,,,,,,,-0.09043912,0.033,3.255,,,,,,,,,,,,,,,,0.79837906,0.645,0.287,0.83724684,0.719,0.082,0.8677773,0.758,0.514,,,,,,,,,,0.8689805,0.758,0.757,,,,,,
07097000,,,,0.6085636,0.417,1.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07099400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07103700,0.8545263,0.827,4.365,0.33601955,0.228,4.794,0.70105284,0.524,2.113,-2.231704,0.125,1.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10839884,0.064,11.864,,,,,,,-0.08095407,0.078,40.083
07103780,0.8291291,0.776,10.272,0.6300718,0.478,2.651,0.31830257,0.357,2.15,-3.3855667,0.036,1.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42481196,0.211,0.438,,,,,,,,,
07103970,0.82569945,0.801,0.272,0.65958667,0.488,0.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28284803,0.209,6.553
07103990,0.7806515,0.698,7.135,0.42253533,0.197,4.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27092782,0.429,49.05
07104000,0.8569425,0.78,1.845,0.5444955,0.367,5.794,0.72446465,0.616,1.008,-0.9891779,0.043,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33955055,0.162,0.017,,,,,,,,,
07104905,0.8528908,0.78,1.239,0.6326491,0.507,1.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47799248,0.401,16.93
07105500,0.8205832,0.773,6.036,0.5592657,0.509,0.399,0.74029773,0.549,2.256,-0.81035715,0.094,1.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45093435,0.326,1.751,,,,,,,0.35549468,0.34,13.163
07105530,0.7941023,0.651,4.687,0.4724482,0.38,3.095,0.7383836,0.549,0.688,-1.1813141,0.012,1.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5634317,0.464,23.738
07105800,0.8355019,0.741,8.04,0.3354423,0.242,1.644,0.5721093,0.386,1.201,-1.4790736,0.131,1.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41003373,0.391,14.741
07106000,0.8763977,0.807,6.997,0.23132816,0.095,4.198,0.7676432,0.592,1.654,-2.6817129,0.034,3.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07106300,0.87002736,0.767,0.217,0.55907726,0.465,0.741,0.6333167,0.415,1.712,-2.9308167,0.017,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07106500,0.86423904,0.787,5.418,0.5099313,0.547,0.369,0.6226507,0.473,0.558,-1.5390972,0.03,2.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4840995,0.632,12.422
07109500,0.89931995,0.854,2.159,0.7757524,0.638,1.616,0.76514447,0.624,2.268,-0.71376705,0.001,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07126300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07126485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07143672,0.92278355,0.855,0.279,0.70692843,0.654,11.677,0.6471021,0.67,2.701,-0.07150083,0.002,5.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07144100,0.93506473,0.881,1.262,0.5799697,0.596,1.15,0.76723427,0.686,0.179,0.15411064,0.027,2.451,,,,,,,,,,0.35020974,0.191,2.989,0.45888305,0.359,12.339,0.55404097,0.439,5.242,,,,0.7648422,0.81,0.508,0.7662443,0.803,1.181,0.66570973,0.685,5.749,0.59706897,0.471,5.259,0.57519454,0.6,9.475,0.78555316,0.821,0.131,0.4476198,0.392,0.557,0.3893614,0.29,0.289,0.63839954,0.581,4.018
07144780,0.81077826,0.88,1.891,0.524591,0.481,2.407,,,,-0.58139634,0.2,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07187000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07189000,0.8892032,0.878,4.055,0.3315684,0.133,2.456,0.5806264,0.434,1.481,-0.5466756,0.016,1.677,0.3185431,0.273,7.479,0.772254,0.677,2.349,0.32888517,0.328,8.957,0.77087665,0.742,3.756,0.62390447,0.674,31.638,0.23297378,0.2,3.025,,,,,,,,,,,,,,,,,,,,,,,,,0.73293734,0.634,5.692,,,
07191160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07191179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07191220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71912213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07191222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07194800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07195500,0.88240206,0.855,1.286,0.0067251776,0.058,8.333,0.7008166,0.491,0.089,-0.4194588,0.102,1.075,,,,0.6812243,0.496,6.016,0.60107327,0.676,10.335,0.4952534,0.423,9.859,0.6437684,0.567,10.835,0.62178564,0.662,12.602,,,,,,,,,,,,,,,,,,,,,,,,,0.37457067,0.339,9.426,,,
