staid,00010_kge,00010_r2,00010_pbias,00095_kge,00095_r2,00095_pbias,00300_kge,00300_r2,00300_pbias,00400_kge,00400_r2,00400_pbias,00405_kge,00405_r2,00405_pbias,00600_kge,00600_r2,00600_pbias,00605_kge,00605_r2,00605_pbias,00618_kge,00618_r2,00618_pbias,00660_kge,00660_r2,00660_pbias,00665_kge,00665_r2,00665_pbias,00681_kge,00681_r2,00681_pbias,00915_kge,00915_r2,00915_pbias,00925_kge,00925_r2,00925_pbias,00930_kge,00930_r2,00930_pbias,00935_kge,00935_r2,00935_pbias,00940_kge,00940_r2,00940_pbias,00945_kge,00945_r2,00945_pbias,00955_kge,00955_r2,00955_pbias,71846_kge,71846_r2,71846_pbias,80154_kge,80154_r2,80154_pbias
05572000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05584500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05587480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05588720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06279500,0.9383061,0.899,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06299980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06305500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06306250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06306300,0.9115374,0.844,1.835,0.69948965,0.661,0.631,0.5009842,0.359,1.057,-0.52416945,0.087,0.747,0.105838105,0.269,14.194,,,,,,,,,,,,,,,,,,,0.6557309,0.554,0.622,0.6692886,0.541,0.972,0.60783696,0.377,2.446,0.35669094,0.285,2.996,0.84894896,0.772,7.233,0.6738583,0.497,3.67,0.43134275,0.446,5.497,,,,,,
06307500,0.9567464,0.923,1.699,0.5580104,0.512,1.537,0.6887835,0.493,0.925,-1.364819,0.031,0.149,-0.048319913,0.023,1.834,,,,,,,,,,,,,,,,,,,0.63399684,0.564,0.336,0.5594316,0.497,1.709,0.43920526,0.294,1.377,0.17126726,0.076,0.555,0.5625072,0.448,3.749,0.52114105,0.489,0.734,0.13948685,0.087,0.168,,,,0.28638548,0.2,10.365
06307616,0.85701567,0.838,5.211,0.5691213,0.524,3.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06308500,0.89287794,0.802,2.019,0.4134359,0.302,5.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06313500,0.9379961,0.905,0.321,0.7357313,0.737,3.23,0.80468726,0.709,2.0,-1.0235367,0.003,0.975,0.076704234,0.082,8.192,,,,,,,,,,,,,,,,,,,0.552017,0.449,1.083,0.6518327,0.613,2.82,0.7192148,0.57,2.432,0.8336228,0.721,2.23,0.6988251,0.666,0.531,0.68139005,0.593,0.742,0.4510034,0.259,0.313,,,,,,
06316400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06317000,0.91064036,0.838,1.075,0.5075438,0.508,1.33,0.81417507,0.689,0.086,-0.9961449,0.028,0.083,0.15884253,0.292,23.496,,,,,,,,,,,,,,,,,,,0.11051568,0.09,1.247,0.2636142,0.312,5.933,0.4565345,0.532,1.921,0.523516,0.393,0.541,0.4444017,0.592,6.27,0.36057422,0.338,0.622,0.59161854,0.404,2.548,,,,,,
06324000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06324500,0.91491175,0.869,3.834,0.3218889,0.306,4.038,0.68476397,0.601,1.799,-0.7369388,0.027,0.499,0.4590654,0.434,6.846,,,,0.4739691,0.319,29.378,0.5669714,0.607,17.036,0.39082652,0.342,3.547,0.3900852,0.333,3.114,,,,0.484473,0.418,0.205,0.5258012,0.566,3.192,0.35531032,0.352,1.045,0.43370342,0.353,0.969,0.38537565,0.374,1.333,0.44471592,0.377,0.299,0.6507151,0.612,2.447,0.53446215,0.606,2.697,0.35572058,0.35,47.237
06324970,0.9115923,0.86,1.555,0.11864585,0.019,4.981,0.5750784,0.387,6.882,-3.816804,0.074,5.74,0.060702037,0.025,3.474,,,,,,,,,,,,,,,,,,,0.26116908,0.078,3.235,0.110593505,0.029,0.913,0.28721687,0.094,2.5,-0.10697593,0.011,0.885,0.4260487,0.287,4.142,0.11249012,0.028,3.36,0.4534444,0.237,7.086,,,,,,
06326500,0.8920256,0.845,1.844,0.3410775,0.295,0.351,0.63427186,0.428,2.695,-1.3862395,0.002,0.99,0.37861523,0.343,11.455,,,,,,,,,,,,,,,,,,,0.17290597,0.173,2.48,0.24193494,0.239,3.98,0.44013715,0.355,1.905,0.31004545,0.168,3.704,0.46098325,0.384,2.462,0.30886906,0.233,0.494,-0.2172358,0.001,8.83,,,,0.26967293,0.454,0.269
06426500,0.8736839,0.856,10.151,0.26784134,0.086,8.72,0.35730016,0.168,10.852,-2.52777,0.015,6.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06436180,0.8765564,0.802,3.812,0.42305532,0.214,7.786,0.20819695,0.284,4.444,-1.42252,0.167,2.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1663888,0.236,101.672
06436198,0.85778564,0.764,4.887,0.0943931,0.01,9.156,-0.39351177,0.018,21.656,-4.1257224,0.224,8.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35037285,0.62,37.447
06437000,0.9211333,0.872,1.634,0.6052951,0.393,1.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06441500,0.899845,0.823,3.629,0.0541074,0.026,4.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15380399,0.364,32.842
06452000,0.89834964,0.847,0.371,0.22311786,0.115,8.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5087154,0.385,2.676
06461500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06630000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06713500,0.79444176,0.735,0.496,0.49345526,0.378,4.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06714000,0.8127174,0.712,3.917,0.65988255,0.477,3.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06733000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06735500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06741510,0.8706797,0.766,2.687,0.77112055,0.752,10.479,0.524854,0.295,3.213,-1.2781204,0.111,5.18,0.3809508,0.214,30.714,,,,,,,,,,0.2625276,0.337,12.282,,,,,,,0.7945357,0.81,12.202,0.72769386,0.695,13.961,,,,,,,,,,,,,,,,0.51209146,0.33,13.248,,,
06752260,0.85469884,0.742,4.334,0.71625334,0.727,5.413,0.50985146,0.277,1.226,-2.0235584,0.086,1.226,0.061193485,0.221,28.398,,,,,,,0.5939324,0.569,2.135,0.48835433,0.263,14.648,,,,,,,0.7263945,0.756,5.37,0.70571953,0.737,5.653,,,,,,,,,,,,,,,,0.6034559,0.477,6.704,,,
06752280,0.8389251,0.742,1.524,0.79302907,0.704,2.927,0.4434374,0.203,1.634,-2.1539664,0.04,3.354,0.19216326,0.144,5.521,,,,,,,0.60371137,0.627,0.765,0.13489176,0.201,4.018,,,,,,,0.8012594,0.711,4.965,0.7790214,0.687,5.66,,,,,,,,,,,,,,,,0.41355297,0.421,9.421,,,
06754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06784000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06785000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06790500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06800000,0.94459873,0.901,2.047,0.333113,0.322,2.344,0.59932894,0.379,0.253,-0.29318658,0.011,0.861,0.23165114,0.413,12.085,0.40935093,0.309,26.191,0.48451728,0.296,22.704,0.4687467,0.287,8.249,-0.06667388,0.011,1.268,0.48291326,0.381,23.261,,,,,,,,,,,,,,,,-0.030475127,0.108,2.017,0.24022551,0.331,3.561,,,,0.2887528,0.289,48.975,0.5487213,0.426,2.256
06800500,0.91278565,0.869,1.456,0.39438146,0.393,2.648,0.3750667,0.304,6.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06817700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06880800,,,,0.70472,0.695,1.179,,,,-0.007068361,0.0,1.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06885500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06887000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06902000,0.95319873,0.911,0.833,0.30264893,0.358,0.993,0.69000536,0.691,0.392,-0.42209584,0.131,1.824,0.21472056,0.195,14.236,0.5657062,0.469,1.318,0.48885903,0.424,5.605,0.53905076,0.399,18.407,0.5002271,0.354,19.999,0.5824061,0.679,1.529,,,,,,,,,,,,,,,,,,,,,,,,,0.51268256,0.341,7.388,,,
06905500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06906300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06918070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06921070,0.8819047,0.8,0.628,-0.6040283,0.345,0.19,0.6945906,0.49,0.472,-2.8230417,0.032,1.301,,,,,,,,,,,,,,,,0.26084697,0.358,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06926510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07014500,0.928288,0.869,0.105,0.33307886,0.225,3.071,0.7550242,0.677,3.237,-0.32670823,0.034,2.036,-0.1915186,0.025,17.509,0.40952188,0.344,9.268,0.40792206,0.387,6.334,,,,,,,0.5001943,0.398,2.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07018100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07036100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07040100,0.8848577,0.793,3.606,0.3528255,0.166,6.179,0.5519189,0.319,4.149,-0.46263987,0.001,1.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2855473,0.272,0.395
07040450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07047942,0.87961394,0.799,5.235,0.5968155,0.52,3.738,0.6622123,0.489,2.88,-0.7487889,0.066,3.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082694456,0.081,4.892
07048550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07048600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07050500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07052152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07052250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07052345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07052500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07053250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07056000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07060500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07060710,0.86464244,0.771,2.411,-0.4343999,0.148,1.09,0.30351278,0.146,1.585,-3.441452,0.004,0.937,-0.40990826,0.041,13.774,,,,,,,,,,0.4077337,0.174,9.792,,,,,,,,,,,,,,,,,,,0.04026508,0.014,9.249,0.41073912,0.29,1.446,,,,0.17665991,0.142,5.579,,,
07068000,0.89077914,0.811,0.119,0.16453604,0.059,0.488,0.5113337,0.354,1.316,-0.23736548,0.033,0.108,,,,-0.039227404,0.059,3.673,0.422735,0.371,1.851,,,,,,,0.31270072,0.38,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07071500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07083000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6454642,0.582,7.401,0.6830643,0.641,9.121,0.78427035,0.774,8.347,,,,,,,,,,0.7959983,0.743,8.176,,,,,,
07097000,0.8347225,0.769,3.826,0.34641978,0.198,7.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07099400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07103700,0.8761044,0.776,0.876,0.39520192,0.25,3.858,0.629826,0.405,2.444,-1.9437813,0.204,3.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22043324,0.108,0.421,,,,,,,0.34625202,0.459,40.659
07103780,0.89439255,0.804,1.837,0.6449414,0.423,3.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07103970,0.9111477,0.853,4.204,0.52468896,0.439,6.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49269968,0.101,131.204
07103990,0.78294516,0.688,3.16,0.43193758,0.31,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07104000,0.86660403,0.772,3.624,0.39806956,0.273,3.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07104905,0.86039734,0.812,3.108,0.48396838,0.607,7.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07105500,0.8672522,0.802,5.408,0.50750625,0.488,0.777,0.7313415,0.651,1.685,-1.397501,0.022,2.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49142396,0.444,1.483,,,,,,,0.2376082,0.243,17.588
07105530,0.7991378,0.703,5.365,0.63665026,0.555,1.661,0.78570807,0.691,0.013,-1.044383,0.049,3.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1292616,0.152,92.787
07105800,0.8488037,0.753,2.532,0.35686734,0.301,0.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17281327,0.219,62.491
07106000,0.8094769,0.827,1.106,0.28093037,0.103,0.641,,,,-3.844329,0.068,1.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07106300,0.8531609,0.804,3.606,0.6935471,0.607,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07106500,0.860192,0.794,1.093,0.41782832,0.422,3.466,0.75801635,0.609,7.18,-3.4288504,0.044,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20224832,0.476,73.167
07109500,0.896512,0.883,0.952,0.72767496,0.604,0.004,0.846728,0.745,6.3,-0.88763976,0.0,2.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07126300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07126485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07143672,0.9017699,0.867,0.362,0.6356672,0.542,1.366,0.7820148,0.717,10.241,-0.22570436,0.001,4.937,,,,,,,,,,,,,,,,,,,,,,0.61384505,0.564,1.365,0.5567939,0.487,1.768,0.6885496,0.597,12.551,0.38638678,0.217,14.351,0.6223325,0.565,8.707,0.59933084,0.454,1.105,,,,0.21843557,0.093,12.632,,,
07144100,0.9304836,0.868,1.142,0.6405322,0.533,7.261,0.76651126,0.638,7.866,-0.066313684,0.004,3.879,,,,,,,,,,0.38408518,0.224,21.461,0.22150485,0.051,5.471,0.5537159,0.367,8.45,,,,0.6498064,0.618,2.631,0.5989314,0.559,0.164,0.6272539,0.578,4.566,0.44923976,0.221,7.611,0.5778307,0.439,14.524,0.68008775,0.654,0.227,0.109281324,0.02,8.673,0.31011975,0.217,8.331,0.59607244,0.421,12.866
07144780,0.8661351,0.76,1.225,0.52519464,0.445,9.137,,,,-0.7949711,0.141,3.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07187000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07189000,0.9096007,0.85,1.624,0.43007433,0.186,3.293,0.40296793,0.317,3.595,-0.40172303,0.052,2.308,,,,0.66067445,0.53,9.326,0.13658641,0.093,5.019,0.69017965,0.676,12.274,0.47486433,0.347,1.965,0.34747055,0.26,0.492,,,,,,,,,,,,,,,,,,,,,,,,,0.5472703,0.472,1.519,,,
07191160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07191179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07191220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71912213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07191222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07194800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07195500,0.8919998,0.827,5.824,0.42124093,0.472,6.441,0.5339948,0.3,3.003,-0.7909672,0.256,3.07,,,,0.19791837,0.04,3.898,0.56742084,0.573,13.035,0.21894489,0.123,8.148,0.44871888,0.431,9.697,0.51893145,0.597,14.153,,,,,,,,,,,,,,,,,,,,,,,,,0.35537043,0.19,7.895,,,
07196000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07196500,0.9181246,0.86,3.747,0.36208802,0.255,8.14,0.47621614,0.473,0.457,-0.3823404,0.129,3.15,,,,0.71211994,0.542,7.043,0.67722523,0.66,1.116,0.56184345,0.335,9.042,0.67030525,0.646,2.412,0.6479893,0.792,10.99,,,,,,,,,,,,,,,,,,,,,,,,,0.287257,0.115,15.083,0.5978101,0.636,10.258
07196900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07197000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07227500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07239450,0.9234753,0.883,1.296,0.014358778,0.025,0.732,0.53404456,0.341,0.145,-1.603347,0.083,1.801,0.114631996,0.039,9.707,,,,,,,-0.043291386,0.126,39.113,0.053007312,0.207,7.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03393906,0.171,26.847,,,
07241000,0.829523,0.695,1.478,0.1641814,0.027,1.656,0.30328894,0.14,5.947,-5.7079134,0.067,0.952,0.30324733,0.15,21.56,,,,,,,0.34671688,0.176,12.242,0.2644599,0.082,16.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15731028,0.001,9.171,,,
07241520,0.91061723,0.846,2.141,0.25038457,0.126,1.325,0.3152849,0.266,0.309,-0.68722665,0.0,2.929,0.0063470462,0.042,14.26,,,,,,,0.6739088,0.513,11.402,0.6483257,0.567,22.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12137604,0.122,7.138,,,
07241550,0.9092858,0.847,1.339,0.4504828,0.321,4.771,0.4270044,0.417,0.801,0.24830025,0.069,0.973,0.5955533,0.479,13.935,0.52445775,0.544,3.505,0.4369823,0.406,7.604,0.659836,0.649,10.258,0.5983524,0.582,9.393,0.3258133,0.314,10.476,,,,0.31038153,0.149,2.616,0.19211814,0.101,3.842,0.5959869,0.461,7.446,0.46105498,0.378,3.656,0.6928016,0.611,7.126,0.34294817,0.191,17.468,,,,0.80618507,0.764,9.123,,,
07247015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07249400,,,,,,,,,,-3.6162128,0.14,2.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07263295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07277700,0.86338866,0.766,3.489,0.19577996,0.115,1.807,0.52695334,0.309,4.251,-0.35442796,0.004,3.993,,,,,,,,,,,,,,,,0.45189384,0.583,17.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62956846,0.803,16.742
07281977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07287150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33766407,0.25,14.445
07287160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07288650,0.85219973,0.758,0.825,0.67117965,0.671,11.549,0.48193213,0.311,1.198,-0.31720316,0.012,3.786,-0.09073396,0.006,18.636,,,,0.1926282,0.164,0.656,0.41146848,0.364,1.574,,,,0.40689757,0.367,6.022,,,,,,,,,,,,,,,,0.45985296,0.423,16.04,,,,,,,0.07252509,0.135,9.612,0.4157096,0.426,16.842
728875070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6763178,0.564,20.318
07288955,0.8572736,0.926,5.139,0.3180162,0.22,10.372,0.7079234,0.61,6.758,-0.016511004,0.0,4.134,0.19674961,0.198,16.384,0.016390309,0.032,5.607,0.1868848,0.151,6.167,0.27425936,0.166,5.075,0.37385738,0.2,13.105,0.050050978,0.125,0.709,,,,,,,,,,,,,,,,0.14301515,0.156,9.979,0.4534703,0.387,7.848,,,,0.18131231,0.184,1.966,0.08839176,0.17,3.403
07311700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07311800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07312100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07331000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08028500,0.9196518,0.873,0.443,0.57469517,0.385,5.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28983253,0.216,5.398,0.6086542,0.414,14.759,,,,,,,,,
08057200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08057410,0.8796974,0.858,2.704,0.5703793,0.625,3.071,0.6411347,0.662,1.169,-0.105445035,0.211,2.383,0.21494749,0.38,6.263,,,,0.40507677,0.282,23.771,0.60621095,0.63,6.741,0.60282254,0.598,18.598,0.60920894,0.674,25.217,,,,,,,,,,,,,,,,0.6326201,0.695,6.767,0.56842804,0.642,7.528,,,,0.06486621,0.068,27.879,,,
08064100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08065350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08070200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08178800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08181800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08313000,0.9090509,0.876,2.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12570487,0.101,8.929
08319000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08356637,0.018,13.138
08329000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08330000,0.84975046,0.849,3.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10121423,0.15,38.972
08332010,0.8390795,0.711,3.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06377339,0.16,71.816
